open_time,open,high,low,close,volume
2026-04-16 15:00:00,334.92,338.98,333.72,338.53,9332.888
2026-04-16 16:00:00,338.53,340.51,332.73,335.2,14426.765
2026-04-16 17:00:00,335.18,339.27,334.14,337.12,4757.436
2026-04-16 18:00:00,337.13,344.08,335.69,343.28,10377.052
2026-04-16 19:00:00,343.29,345.41,340.89,344.95,9050.612
2026-04-16 20:00:00,344.94,345.56,341.22,342.86,5483.501
2026-04-16 21:00:00,342.84,344.9,340.34,340.94,2368.584
2026-04-16 22:00:00,340.96,342.65,335.98,336.22,7514.974
2026-04-16 23:00:00,336.24,340.22,335.9,340.17,2974.913
2026-04-17 00:00:00,340.17,343.08,339.55,341.44,5889.231
2026-04-17 01:00:00,341.4,342.89,339.55,340.9,7133.688
2026-04-17 02:00:00,340.9,340.97,332.66,334.56,9787.895
2026-04-17 03:00:00,334.59,335.85,332.91,333.39,3072.474
2026-04-17 04:00:00,333.44,336.45,333.24,333.88,2668.452
2026-04-17 05:00:00,333.92,334.06,329.59,331.34,7521.131
2026-04-17 06:00:00,331.34,332.9,330.0,332.57,4365.813
2026-04-17 07:00:00,332.68,335.61,332.68,334.45,8618.448
2026-04-17 08:00:00,334.47,338.02,334.28,337.15,6351.606
2026-04-17 09:00:00,337.14,338.9,334.61,335.52,6053.13
2026-04-17 10:00:00,335.51,335.75,329.8,330.69,11640.868
2026-04-17 11:00:00,330.7,334.35,330.09,333.87,4977.273
2026-04-17 12:00:00,333.88,341.98,332.29,341.6,9715.193
2026-04-17 13:00:00,341.6,352.72,340.24,351.94,30282.853
2026-04-17 14:00:00,351.99,356.21,347.4,348.14,21669.347
2026-04-17 15:00:00,348.1,348.37,340.95,344.83,13317.389
2026-04-17 16:00:00,344.84,346.17,342.68,344.77,8671.23
2026-04-17 17:00:00,344.77,345.16,333.34,333.88,17277.715
2026-04-17 18:00:00,333.86,334.25,330.2,331.25,9774.754
2026-04-17 19:00:00,331.26,332.96,326.36,330.54,18994.433
2026-04-17 20:00:00,330.6,332.0,322.7,325.39,13795.225
2026-04-17 21:00:00,325.39,328.44,324.3,328.17,5697.185
2026-04-17 22:00:00,328.23,331.13,327.45,329.56,5362.864
2026-04-17 23:00:00,329.56,330.3,326.5,328.9,5596.201
2026-04-18 00:00:00,328.9,338.71,328.71,336.08,16435.271
2026-04-18 01:00:00,336.12,337.63,333.71,335.19,4528.842
2026-04-18 02:00:00,335.21,336.77,333.93,335.78,2902.896
2026-04-18 03:00:00,335.79,338.96,335.74,337.04,6030.133
2026-04-18 04:00:00,337.08,341.5,336.72,339.56,10674.031
2026-04-18 05:00:00,339.58,340.77,337.06,338.08,3868.369
2026-04-18 06:00:00,338.08,338.94,334.97,335.46,3601.663
2026-04-18 07:00:00,335.44,336.54,333.67,335.76,7760.489
2026-04-18 08:00:00,335.76,336.19,331.59,333.16,7988.466
2026-04-18 09:00:00,333.18,333.42,330.36,331.82,3016.158
2026-04-18 10:00:00,331.8,331.8,325.0,326.93,7696.296
2026-04-18 11:00:00,326.93,326.93,320.9,323.35,9712.732
2026-04-18 12:00:00,323.38,325.71,321.2,325.09,6749.435
2026-04-18 13:00:00,325.04,325.52,322.03,324.11,3423.484
2026-04-18 14:00:00,324.11,325.66,323.3,324.39,3044.894
2026-04-18 15:00:00,324.36,326.52,323.53,325.82,2153.623
2026-04-18 16:00:00,325.8,328.73,323.92,324.21,5221.56
2026-04-18 17:00:00,324.18,325.64,322.52,324.47,4181.931
2026-04-18 18:00:00,324.47,325.09,319.18,319.65,5054.825
2026-04-18 19:00:00,319.63,322.53,318.29,319.86,4457.173
2026-04-18 20:00:00,319.87,323.79,319.11,322.81,2990.779
2026-04-18 21:00:00,322.84,323.33,320.96,322.78,1981.916
2026-04-18 22:00:00,322.79,325.16,320.6,324.33,2613.236
2026-04-18 23:00:00,324.33,325.84,323.04,323.15,2380.837
2026-04-19 00:00:00,323.12,325.44,322.48,325.3,1864.145
