symbol,timeframe,factor,forward_period,ic,ic_std,ir,abs_ic
BTCUSDT,4h,volume_ratio,1,-0.026845858165189907,,0.0,0.026845858165189907
BTCUSDT,4h,volume_ratio,6,-0.009085576263317824,,0.0,0.009085576263317824
BTCUSDT,4h,volume_ratio,24,-0.00907935230568248,,0.0,0.00907935230568248
BTCUSDT,4h,volume_ma_ratio,1,-0.035215224680792225,,0.0,0.035215224680792225
BTCUSDT,4h,volume_ma_ratio,6,-0.027788286084025258,,0.0,0.027788286084025258
BTCUSDT,4h,volume_ma_ratio,24,-0.0773224656919363,,0.0,0.0773224656919363
BTCUSDT,4h,price_momentum,1,-0.001006109965647538,,0.0,0.001006109965647538
BTCUSDT,4h,price_momentum,6,0.02215152806524894,,0.0,0.02215152806524894
BTCUSDT,4h,price_momentum,24,-0.18914965845906329,,0.0,0.18914965845906329
BTCUSDT,4h,volatility,1,-0.06060711667648085,,0.0,0.06060711667648085
BTCUSDT,4h,volatility,6,-0.18774640503642848,,0.0,0.18774640503642848
BTCUSDT,4h,volatility,24,-0.34965649222805056,,0.0,0.34965649222805056
BTCUSDT,4h,atr_ratio,1,-0.04719491819786911,,0.0,0.04719491819786911
BTCUSDT,4h,atr_ratio,6,-0.18914766372903905,,0.0,0.18914766372903905
BTCUSDT,4h,atr_ratio,24,-0.3153186741814339,,0.0,0.3153186741814339
BTCUSDT,4h,rsi,1,0.004970333546805775,,0.0,0.004970333546805775
BTCUSDT,4h,rsi,6,0.058335146845337096,,0.0,0.058335146845337096
BTCUSDT,4h,rsi,24,-0.09185760986353649,,0.0,0.09185760986353649
BTCUSDT,4h,kdj_j,1,-0.03151725600308591,,0.0,0.03151725600308591
BTCUSDT,4h,kdj_j,6,0.028667996414205074,,0.0,0.028667996414205074
BTCUSDT,4h,kdj_j,24,-0.0005838529736900839,,0.0,0.0005838529736900839
BTCUSDT,4h,bollinger_position,1,-0.0006822294031315281,,0.0,0.0006822294031315281
BTCUSDT,4h,bollinger_position,6,0.07948909591873468,,0.0,0.07948909591873468
BTCUSDT,4h,bollinger_position,24,-0.08301789903233094,,0.0,0.08301789903233094
BTCUSDT,4h,obv_slope,1,0.02508090253754994,,0.0,0.02508090253754994
BTCUSDT,4h,obv_slope,6,-0.01278852881261873,,0.0,0.01278852881261873
BTCUSDT,4h,obv_slope,24,0.13327698350415296,,0.0,0.13327698350415296
BTCUSDT,1d,volume_ratio,1,-0.1311331055616217,,0.0,0.1311331055616217
BTCUSDT,1d,volume_ratio,3,-0.18267842822774658,,0.0,0.18267842822774658
BTCUSDT,1d,volume_ratio,7,-0.09905203469705381,,0.0,0.09905203469705381
BTCUSDT,1d,volume_ma_ratio,1,-0.24073134458927475,,0.0,0.24073134458927475
BTCUSDT,1d,volume_ma_ratio,3,-0.08489521700958125,,0.0,0.08489521700958125
BTCUSDT,1d,volume_ma_ratio,7,-0.08914835164835164,,0.0,0.08914835164835164
BTCUSDT,1d,price_momentum,1,0.04347826086956522,,0.0,0.04347826086956522
BTCUSDT,1d,price_momentum,3,-0.03124750578657515,,0.0,0.03124750578657515
BTCUSDT,1d,price_momentum,7,0.16105030721966204,,0.0,0.16105030721966204
BTCUSDT,1d,volatility,1,-0.10928023383266353,,0.0,0.10928023383266353
BTCUSDT,1d,volatility,3,-0.1967834623673079,,0.0,0.1967834623673079
BTCUSDT,1d,volatility,7,-0.34610215053763443,,0.0,0.34610215053763443
BTCUSDT,1d,atr_ratio,1,-0.03346548188653452,,0.0,0.03346548188653452
BTCUSDT,1d,atr_ratio,3,-0.16111069974083672,,0.0,0.16111069974083672
BTCUSDT,1d,atr_ratio,7,-0.279468113025982,,0.0,0.279468113025982
BTCUSDT,1d,rsi,1,0.02435631009827058,,0.0,0.02435631009827058
BTCUSDT,1d,rsi,3,-0.03955846973913864,,0.0,0.03955846973913864
BTCUSDT,1d,rsi,7,-0.028134217085142743,,0.0,0.028134217085142743
BTCUSDT,1d,kdj_j,1,-0.03491204092543736,,0.0,0.03491204092543736
BTCUSDT,1d,kdj_j,3,-0.11594983255511115,,0.0,0.11594983255511115
BTCUSDT,1d,kdj_j,7,-0.056823675754630425,,0.0,0.056823675754630425
BTCUSDT,1d,bollinger_position,1,-0.0509863960944464,,0.0,0.0509863960944464
BTCUSDT,1d,bollinger_position,3,-0.0755084317972163,,0.0,0.0755084317972163
BTCUSDT,1d,bollinger_position,7,0.13753076549344473,,0.0,0.13753076549344473
BTCUSDT,1d,obv_slope,1,-0.03233467299963464,,0.0,0.03233467299963464
BTCUSDT,1d,obv_slope,3,-0.15795354776917553,,0.0,0.15795354776917553
BTCUSDT,1d,obv_slope,7,-0.10315860215053765,,0.0,0.10315860215053765
ETHUSDT,5min,volume_ratio,12,-0.0012974424410650838,,0.0,0.0012974424410650838
ETHUSDT,5min,volume_ratio,24,0.0005378399978482044,,0.0,0.0005378399978482044
ETHUSDT,5min,volume_ratio,48,0.0016519483605940202,,0.0,0.0016519483605940202
ETHUSDT,5min,volume_ma_ratio,12,0.00132595820108451,,0.0,0.00132595820108451
ETHUSDT,5min,volume_ma_ratio,24,-0.0011060557842218195,,0.0,0.0011060557842218195
ETHUSDT,5min,volume_ma_ratio,48,-0.0022210135279167914,,0.0,0.0022210135279167914
ETHUSDT,5min,price_momentum,12,0.015696221158534862,,0.0,0.015696221158534862
ETHUSDT,5min,price_momentum,24,0.02781890207432152,,0.0,0.02781890207432152
ETHUSDT,5min,price_momentum,48,0.016999719700599897,,0.0,0.016999719700599897
ETHUSDT,5min,volatility,12,0.01984166386034935,,0.0,0.01984166386034935
ETHUSDT,5min,volatility,24,0.0177085648629574,,0.0,0.0177085648629574
ETHUSDT,5min,volatility,48,0.01547001666032657,,0.0,0.01547001666032657
ETHUSDT,5min,atr_ratio,12,0.008275295190241725,,0.0,0.008275295190241725
ETHUSDT,5min,atr_ratio,24,0.011403400321587806,,0.0,0.011403400321587806
ETHUSDT,5min,atr_ratio,48,0.011131680076366965,,0.0,0.011131680076366965
ETHUSDT,5min,rsi,12,0.001277150324445694,,0.0,0.001277150324445694
ETHUSDT,5min,rsi,24,0.019277004586669984,,0.0,0.019277004586669984
ETHUSDT,5min,rsi,48,0.013985253754530629,,0.0,0.013985253754530629
ETHUSDT,5min,kdj_j,12,-0.01190699598329592,,0.0,0.01190699598329592
ETHUSDT,5min,kdj_j,24,0.004908284263995168,,0.0,0.004908284263995168
ETHUSDT,5min,kdj_j,48,0.008485460705581076,,0.0,0.008485460705581076
ETHUSDT,5min,bollinger_position,12,-0.0040193225633614075,,0.0,0.0040193225633614075
ETHUSDT,5min,bollinger_position,24,0.014905924831980033,,0.0,0.014905924831980033
ETHUSDT,5min,bollinger_position,48,0.01375625209085063,,0.0,0.01375625209085063
ETHUSDT,5min,obv_slope,12,-0.006474086785252653,,0.0,0.006474086785252653
ETHUSDT,5min,obv_slope,24,-0.005974687653937197,,0.0,0.005974687653937197
ETHUSDT,5min,obv_slope,48,-0.009422085866729499,,0.0,0.009422085866729499
ETHUSDT,15min,volume_ratio,4,0.01007674754002763,,0.0,0.01007674754002763
ETHUSDT,15min,volume_ratio,8,0.0006575030904980046,,0.0,0.0006575030904980046
ETHUSDT,15min,volume_ratio,16,-0.001273103093581683,,0.0,0.001273103093581683
ETHUSDT,15min,volume_ma_ratio,4,0.020287122385682498,,0.0,0.020287122385682498
ETHUSDT,15min,volume_ma_ratio,8,0.016369927439358563,,0.0,0.016369927439358563
ETHUSDT,15min,volume_ma_ratio,16,0.003597925106806978,,0.0,0.003597925106806978
ETHUSDT,15min,price_momentum,4,-0.008872605711187075,,0.0,0.008872605711187075
ETHUSDT,15min,price_momentum,8,-0.0006885007112080735,,0.0,0.0006885007112080735
ETHUSDT,15min,price_momentum,16,0.019841647471059275,,0.0,0.019841647471059275
ETHUSDT,15min,volatility,4,0.0045696991040272755,,0.0,0.0045696991040272755
ETHUSDT,15min,volatility,8,0.01333702635178127,,0.0,0.01333702635178127
ETHUSDT,15min,volatility,16,0.016088927005475095,,0.0,0.016088927005475095
ETHUSDT,15min,atr_ratio,4,0.008921034400630563,,0.0,0.008921034400630563
ETHUSDT,15min,atr_ratio,8,0.01762955097394611,,0.0,0.01762955097394611
ETHUSDT,15min,atr_ratio,16,0.03746601944951868,,0.0,0.03746601944951868
ETHUSDT,15min,rsi,4,-0.015145066783382023,,0.0,0.015145066783382023
ETHUSDT,15min,rsi,8,-0.008973095628049129,,0.0,0.008973095628049129
ETHUSDT,15min,rsi,16,0.005329453949160939,,0.0,0.005329453949160939
ETHUSDT,15min,kdj_j,4,-0.018362353022647635,,0.0,0.018362353022647635
ETHUSDT,15min,kdj_j,8,-0.0110277421808215,,0.0,0.0110277421808215
ETHUSDT,15min,kdj_j,16,-0.010485718132701882,,0.0,0.010485718132701882
ETHUSDT,15min,bollinger_position,4,-0.018310738844424863,,0.0,0.018310738844424863
ETHUSDT,15min,bollinger_position,8,-0.018627364487356943,,0.0,0.018627364487356943
ETHUSDT,15min,bollinger_position,16,0.0023496285699037963,,0.0,0.0023496285699037963
ETHUSDT,15min,obv_slope,4,0.008291132473606503,,0.0,0.008291132473606503
ETHUSDT,15min,obv_slope,8,0.0030970085092153782,,0.0,0.0030970085092153782
ETHUSDT,15min,obv_slope,16,-0.004353924806209439,,0.0,0.004353924806209439
ETHUSDT,30min,volume_ratio,2,-0.006377930272420232,,0.0,0.006377930272420232
ETHUSDT,30min,volume_ratio,4,-0.012231937075440392,,0.0,0.012231937075440392
ETHUSDT,30min,volume_ratio,8,0.004070049144135238,,0.0,0.004070049144135238
ETHUSDT,30min,volume_ma_ratio,2,-0.0025211730764393273,,0.0,0.0025211730764393273
ETHUSDT,30min,volume_ma_ratio,4,0.004680556330954125,,0.0,0.004680556330954125
ETHUSDT,30min,volume_ma_ratio,8,0.019994527389967123,,0.0,0.019994527389967123
ETHUSDT,30min,price_momentum,2,0.007473739031092807,,0.0,0.007473739031092807
ETHUSDT,30min,price_momentum,4,0.020938792216325337,,0.0,0.020938792216325337
ETHUSDT,30min,price_momentum,8,0.02755445958715819,,0.0,0.02755445958715819
ETHUSDT,30min,volatility,2,0.01403156330920256,,0.0,0.01403156330920256
ETHUSDT,30min,volatility,4,0.02667220486199339,,0.0,0.02667220486199339
ETHUSDT,30min,volatility,8,0.03890325066829369,,0.0,0.03890325066829369
ETHUSDT,30min,atr_ratio,2,-0.011340880084515967,,0.0,0.011340880084515967
ETHUSDT,30min,atr_ratio,4,-0.011219374812809331,,0.0,0.011219374812809331
ETHUSDT,30min,atr_ratio,8,-0.01017927524439407,,0.0,0.01017927524439407
ETHUSDT,30min,rsi,2,0.013379255818706078,,0.0,0.013379255818706078
ETHUSDT,30min,rsi,4,0.025719270840176743,,0.0,0.025719270840176743
