symbol,total_return,max_drawdown_pct,sharpe_ratio,win_rate,profit_factor,total_trades,total_pnl
OPNUSDT,-0.010638809375948096,0.027311518910373228,-0.21633924157346857,0.5,0.4129998090814861,2,-106.38809375948097
ADXUSDT,-0.01076376686230961,0.03796630465881064,-0.1373769718519582,0.5,0.6879112420667176,4,-107.6376686230961
IOUSDT,-0.011354057549288876,0.03844450179092195,-0.07265309588337657,0.3333333333333333,0.705994832544391,6,-113.54057549288875
MAVUSDT,-0.011714265664785898,0.06278291596164302,-0.06507015636231211,0.7272727272727273,0.8710436989541754,11,-117.14265664785898
PEOPLEUSDT,-0.012713746370458657,0.028851109210901046,-0.20631735291568473,0.5,0.25487205813680563,2,-127.13746370458657
PUNDIXUSDT,-0.012720018008330261,0.036001463146846574,-0.12666291608121705,0.5,0.6303350053212785,4,-127.20018008330261
OPUSDT,-0.014226601203611404,0.0326473123469066,-0.16055290776307007,0.75,0.39148346395078365,4,-142.26601203611403
ETHFIUSDT,-0.014991956407993957,0.023440922176621914,-0.1272580926422289,0.5,0.23573288062660855,2,-149.91956407993956
NIGHTUSDT,-0.015218508254748278,0.04870720114931556,-0.17887187173987718,0.5,0.48041111541920845,4,-152.18508254748278
JOEUSDT,-0.015642064865436518,0.09932895917780808,-0.052242980820223904,0.5,0.8813673739472107,12,-156.42064865436518
THETAUSDT,-0.01615619479108484,0.027729850546312364,-0.3408838492903325,0.0,0.0,1,-161.5619479108484
WBTCUSDT,-0.01711454945609368,0.018882656070037227,-0.43410335743892886,0.0,0.0,1,-171.14549456093678
GALAUSDT,-0.01890503357592991,0.03153052740838296,-0.5047002786633314,0.0,0.0,1,-189.0503357592991
ALTUSDT,-0.0193535140887854,0.06299333728053057,-0.11585718971257508,0.4,0.6347759297640655,5,-193.53514088785403
USTCUSDT,-0.019738701337382744,0.1361506666101208,-0.10308487158432995,0.5384615384615384,0.8656674962540766,13,-197.38701337382744
ENSUSDT,-0.02287276352708737,0.05601863975887418,-0.1726866756390807,0.5,0.43517674634844905,6,-228.72763527087372
MORPHOUSDT,-0.024505636013594196,0.0475921769522974,-0.24143840367117234,0.5,0.34031052813920076,4,-245.05636013594196
BLURUSDT,-0.027537245797224306,0.07692783883588282,-0.11200375380938471,0.3,0.6627535983875454,10,-275.37245797224307
JUPUSDT,-0.03050569203411471,0.06139561021324516,-0.2610833091309415,0.5,0.37794307832308893,4,-305.0569203411471
SUSDT,-0.03460271880083182,0.07624710679174415,-0.2394412036836161,0.4,0.40450838964707214,5,-346.0271880083182
TREEUSDT,-0.03687127562875901,0.053680053965296466,-0.1999192920768268,0.375,0.5397738690766148,8,-368.71275628759014
RESOLVUSDT,-0.043228868301698115,0.05772568611227078,-0.6180083467790445,0.3333333333333333,0.222373220370806,6,-432.28868301698117
KAITOUSDT,-0.05120470688620711,0.06733096938191356,-0.38971305882543245,0.4,0.1932509265058619,5,-512.0470688620711
APEUSDT,-0.05313494617426483,0.06444788601704768,-0.49920425615614256,0.25,0.0881538858680168,4,-531.3494617426483
ZENUSDT,-0.053543242649839964,0.07470964970192773,-0.42087860957490525,0.25,0.20178597320052982,4,-535.4324264983996
ROBOUSDT,-0.06683445139805085,0.07048085593975087,-0.5043465817527419,0.3333333333333333,0.07042182235831808,3,-668.3445139805085
GPSUSDT,-0.07246958952048803,0.12909877727144412,-0.2726236866256646,0.3333333333333333,0.4890767397997195,12,-724.6958952048802
LUMIAUSDT,-0.07370273943087989,0.09576635154529976,-0.34293128976301673,0.42857142857142855,0.40886131020131516,14,-737.0273943087989
CETUSUSDT,-0.07645162189767302,0.13020986116143915,-0.38637995771946326,0.36363636363636365,0.4829223961766734,11,-764.5162189767302
TNSRUSDT,-0.07957782808440733,0.10507994423516656,-0.35202992822971846,0.4,0.34594315475651305,10,-795.7782808440734
WUSDT,-0.08133950074831692,0.08327743469262314,-0.8212576866887773,0.0,0.0,4,-813.3950074831691
FFUSDT,-0.08560819868941039,0.11305405507523467,-0.2927238358088304,0.4,0.28484556899270774,5,-856.0819868941038
DEGOUSDT,-0.08874696244169704,0.2122069720158752,-0.16270551153119597,0.23076923076923078,0.6506053001867675,13,-887.4696244169704
AXLUSDT,-0.09422446968715524,0.11320942041368011,-0.4475014201238507,0.4166666666666667,0.2972146727463097,12,-942.2446968715524
NOMUSDT,-0.09682236693569536,0.2203711578955686,-0.02737739104239782,0.47619047619047616,0.6905303754314974,21,-968.2236693569537
LUNAUSDT,-0.11482437920257453,0.1377264742016796,-0.6629984155532368,0.125,0.12813960271174604,8,-1148.2437920257453
AXSUSDT,-0.12772305707120588,0.1421601215355149,-0.7101086474231108,0.2,0.17450998264738538,10,-1277.2305707120588
METUSDT,-0.13427568978601637,0.1407925964171618,-0.7807761537955724,0.1111111111111111,0.03109950130804064,9,-1342.7568978601637
CUSDT,-0.22270194145848976,0.24174015592613105,-0.6809096717889591,0.25,0.14306797051200004,20,-2227.0194145848977
DUSDT,-0.2507491664900818,0.29932041220200006,-0.6687497739115463,0.35714285714285715,0.30709944088367785,28,-2507.491664900818
A2ZUSDT,-0.2655890187531748,0.32532639442995226,-0.4346475063924302,0.35714285714285715,0.29949586973331727,14,-2655.890187531748
