symbol,total_return,max_drawdown_pct,sharpe_ratio,win_rate,profit_factor,total_trades,total_pnl
NEWTUSDT,-0.0003503341257324962,0.302311916394988,-0.16005264661024227,0.3411764705882353,0.999415152138053,85,-3.503341257324962
KITEUSDT,-0.0010657870678743137,0.25352484833054306,-0.054737237669355544,0.3780487804878049,0.9988376713775007,82,-10.657870678743137
DOTUSDT,-0.0051739193331482875,0.16454118240373042,-0.17712733623714402,0.38028169014084506,0.9852655937718374,71,-51.73919333148287
XAUTUSDT,-0.010110025367095037,0.03084485692119874,-0.6577008613277429,0.42105263157894735,0.7013433338442624,19,-101.10025367095037
TRXUSDT,-0.01360223576438261,0.07736003646264733,-0.39020378048512677,0.37142857142857144,0.9005627877678571,70,-136.0223576438261
SPKUSDT,-0.017376311495239598,0.19584084783592887,-0.21252360563091252,0.3974358974358974,0.9563431687492308,78,-173.76311495239597
ENAUSDT,-0.019243382720539694,0.1788189515036506,-0.10878654379303858,0.3974358974358974,0.9630340037324695,78,-192.43382720539694
PEPEUSDT,-0.019287709585308576,0.1832648090655612,-0.1636619887293815,0.38823529411764707,0.9617218383620769,85,-192.87709585308576
UMAUSDT,-0.019344218278835305,0.1545546852582944,-0.1445786410139777,0.34210526315789475,0.9451722462511473,76,-193.44218278835305
AVAXUSDT,-0.019769858427013814,0.19843506938354477,-0.279476622493099,0.31645569620253167,0.9421156578912828,79,-197.69858427013816
BNBUSDT,-0.021905151339833288,0.14637603467638985,-0.34175136251944904,0.3918918918918919,0.9121021069983486,74,-219.05151339833287
ZECUSDT,-0.022910487898829462,0.2710476649982342,-0.19208425059560105,0.33766233766233766,0.9642768277241159,77,-229.10487898829462
SHIBUSDT,-0.025913483843598754,0.15558189971996897,-0.24585659568774262,0.3972602739726027,0.9230782271711852,73,-259.13483843598755
SAGAUSDT,-0.029457938349537933,0.26878334215488703,-0.1642589932444787,0.4125,0.9468515055237834,80,-294.5793834953793
ASTERUSDT,-0.029752115550294958,0.2125489716585756,-0.3106563842372985,0.34615384615384615,0.9197194376488619,78,-297.52115550294957
JSTUSDT,-0.030526404757427388,0.24428315155576902,-0.2486658456583981,0.35,0.9230619071899728,80,-305.2640475742739
AAVEUSDT,-0.04020619520951138,0.15504326096466528,-0.2609211253335251,0.32432432432432434,0.9021526296642332,74,-402.0619520951138
ZAMAUSDT,-0.04023473468537534,0.31003118201723867,-0.199749856394568,0.35714285714285715,0.9307646023543583,70,-402.3473468537534
PORTALUSDT,-0.048745427053418354,0.3222329062868801,-0.16699442515473673,0.4050632911392405,0.9070598057186718,79,-487.45427053418354
POLUSDT,-0.04888827972861917,0.18426479153273626,-0.27027035924232873,0.3783783783783784,0.8724147346928693,74,-488.8827972861917
HBARUSDT,-0.051822226959222305,0.14134804479513777,-0.3827598647727746,0.2972972972972973,0.8448505754849016,74,-518.222269592223
LTCUSDT,-0.05606211404938439,0.14600811361974442,-0.46095646718973265,0.3684210526315789,0.8035506331559925,76,-560.6211404938439
EURUSDT,-0.05632988938897773,0.09134328512915926,-2.056313306395886,0.203125,0.23342507040637944,64,-563.2988938897773
TAOUSDT,-0.07034491387763617,0.2763718512826492,-0.21665719771167546,0.32098765432098764,0.8712898199106183,81,-703.4491387763617
BONKUSDT,-0.07957541192471379,0.198872342709718,-0.35101923935780716,0.32432432432432434,0.8169331445042137,74,-795.7541192471379
PROMUSDT,-0.08119457120563259,0.29926648883602697,-0.11956308685213503,0.2625,0.8731636486966491,80,-811.9457120563259
FDUSDUSDT,-0.08434817145564243,0.13283120807063642,-4.587944584728422,0.0,0.0,87,-843.4817145564242
USDEUSDT,-0.08701893919113433,0.13909743597844282,-4.802571490147579,0.0,0.0,92,-870.1893919113434
PAXGUSDT,-0.08884480795062293,0.1757074103472703,-0.681484004207369,0.3055555555555556,0.6399482773914397,72,-888.4480795062292
USD1USDT,-0.09110863890165942,0.14874135177494557,-4.925444825809214,0.0,0.0,96,-911.0863890165941
LDOUSDT,-0.09635429860998113,0.20064293327073912,-0.4279935714153449,0.3684210526315789,0.7395104829638834,76,-963.5429860998113
USDCUSDT,-0.10056270807108142,0.16111044997616863,-5.2602537006532755,0.0,0.0,108,-1005.6270807108142
DEXEUSDT,-0.10139877563030864,0.3298544820229337,-0.19883053506782553,0.36363636363636365,0.8654983110165518,77,-1013.9877563030864
XUSDUSDT,-0.10175224935776137,0.16049477937836273,-5.190272110228044,0.0,0.0,108,-1017.5224935776137
RLUSDUSDT,-0.10397708763389506,0.16472564477323648,-5.364638451385986,0.0,0.0,110,-1039.7708763389505
CETUSUSDT,-0.10609946568790274,0.30399657615798226,-0.27016713441747386,0.3717948717948718,0.7807157753909711,78,-1060.9946568790274
ZENUSDT,-0.11432000708128899,0.25628670913560386,-0.520737402107424,0.2972972972972973,0.7612429541606761,74,-1143.2000708128899
UUSDT,-0.1155025217292155,0.18874429252424516,-5.7181337759621895,0.0,0.0,125,-1155.025217292155
IDUSDT,-0.11594581860495852,0.2300419774231107,-0.5010979622663182,0.3611111111111111,0.6974005700152125,72,-1159.4581860495853
SUPERUSDT,-0.12057104072203019,0.3034435806337008,-0.41773464107859937,0.3125,0.7459273311424,80,-1205.710407220302
ARBUSDT,-0.1239908140116236,0.23732788283683356,-0.5498947085915644,0.32432432432432434,0.7189478693518935,74,-1239.908140116236
BIOUSDT,-0.1308512430771305,0.3417111391813449,-0.29463181528843757,0.273972602739726,0.7793447509371433,73,-1308.5124307713052
TONUSDT,-0.14766695844433114,0.2658014988097667,-0.6761344204888755,0.26136363636363635,0.6269381935575993,88,-1476.6695844433114
WIFUSDT,-0.16003641038936986,0.31389457073652766,-0.5642097938315658,0.2988505747126437,0.7117663304777263,87,-1600.3641038936987
VIRTUALUSDT,-0.16605191221069535,0.3002045164065537,-0.4667635719667445,0.30864197530864196,0.67108889580851,81,-1660.5191221069535
ARUSDT,-0.17703835498508178,0.30020407912292196,-0.5230765660936503,0.313953488372093,0.6794135333256864,86,-1770.3835498508179
HIGHUSDT,-0.1849049614743656,0.33147676927785336,-0.250895885926221,0.34523809523809523,0.634294354712489,84,-1849.049614743656
ALLOUSDT,-0.25177614848299407,0.37000799653202743,-0.4938118065778987,0.28205128205128205,0.6000307871452231,78,-2517.7614848299404
SENTUSDT,-0.3137843393544455,0.4135548199828654,-0.508138493376994,0.2625,0.5121752034357745,80,-3137.843393544455
GPSUSDT,-0.38030932937140305,0.4829626717840863,-0.8176398252533114,0.24719101123595505,0.4370056671081033,89,-3803.0932937140306
