symbol,total_return,max_drawdown_pct,sharpe_ratio,win_rate,profit_factor,total_trades,total_pnl
HBARUSDT,-0.11345102207858365,0.15329273525181417,-0.42924114063070823,0.4339622641509434,0.5770494338013206,53,-1134.5102207858365
XRPUSDT,-0.11400951590209657,0.14492479743861408,-0.443213990954987,0.43137254901960786,0.5532533120430144,51,-1140.0951590209656
WLFIUSDT,-0.11691339490951243,0.1864332821007469,-0.36399243561349853,0.575,0.6218230878914734,40,-1169.1339490951243
LDOUSDT,-0.1255493610216942,0.20617742802517372,-0.39064073558017953,0.62,0.6492312295997178,50,-1255.493610216942
BCHUSDT,-0.12653945717953585,0.1548845463621204,-0.5345026035199747,0.631578947368421,0.5186293779294685,38,-1265.3945717953584
DOTUSDT,-0.12673697697492922,0.18777468577994866,-0.4325433820191195,0.6170212765957447,0.5715823435830142,47,-1267.3697697492921
SOLUSDT,-0.12998133930136546,0.1754097701723514,-0.46448566039929,0.55,0.49885407043394747,40,-1299.8133930136546
ARBUSDT,-0.13087021827946124,0.21381605897731526,-0.4439282359607854,0.5777777777777777,0.5894627742811114,45,-1308.7021827946126
PLUMEUSDT,-0.13301427911031655,0.24711334580833297,-0.2861856822868441,0.54,0.643157181346203,50,-1330.1427911031653
ZECUSDT,-0.1354011698560851,0.22199154091982298,-0.3464331880430016,0.575,0.64268059100066,40,-1354.011698560851
TRUMPUSDT,-0.14173810849321433,0.18377306445256195,-0.43605684296566793,0.46,0.6011079913930247,50,-1417.3810849321433
UTKUSDT,-0.14342457605671674,0.20583141630088947,-0.4349273853644578,0.5454545454545454,0.6099033459755133,44,-1434.2457605671675
UNIUSDT,-0.14423812902592525,0.18218238099222556,-0.31942373269345675,0.5777777777777777,0.5232906800238282,45,-1442.3812902592526
PENDLEUSDT,-0.14558515344152217,0.23190608838130078,-0.42381942235660436,0.52,0.6224913970582916,50,-1455.8515344152217
NEARUSDT,-0.14659347156270805,0.19770089506029365,-0.46156971071097275,0.5111111111111111,0.49645693784770806,45,-1465.9347156270805
PENGUUSDT,-0.14694115742524963,0.22985708934871266,-0.39671719830645247,0.4528301886792453,0.5845823016001532,53,-1469.4115742524962
XPLUSDT,-0.15820040780357109,0.22372839296407918,-0.312933164695324,0.5957446808510638,0.6785857359637765,47,-1582.0040780357108
ZROUSDT,-0.15987823276762123,0.2542605255634881,-0.30548784687948927,0.5272727272727272,0.688921393978872,55,-1598.7823276762122
FILUSDT,-0.15998267118540763,0.19509642604260513,-0.5636659328672994,0.5238095238095238,0.4499177249298254,42,-1599.8267118540764
BONKUSDT,-0.1627565704377399,0.21602431803511676,-0.5032410773936588,0.44680851063829785,0.5436969091906458,47,-1627.5657043773988
SUIUSDT,-0.16739603268865905,0.19683739279524065,-0.5670763954619921,0.44680851063829785,0.48476761185188666,47,-1673.9603268865906
BOMEUSDT,-0.16797533875902737,0.22234859566547827,-0.4816195766616759,0.5306122448979592,0.5483926241666116,49,-1679.7533875902736
AVAXUSDT,-0.1701616853704704,0.20506045947066232,-0.6317552287111563,0.4791666666666667,0.4668510768331015,48,-1701.6168537047042
ARUSDT,-0.17114514505272327,0.23349085938951006,-0.48234460998805456,0.58,0.5610379754697172,50,-1711.4514505272327
DOGEUSDT,-0.17582668853319594,0.2053775942638068,-0.7054649038288181,0.47619047619047616,0.3974600283794064,42,-1758.2668853319594
KITEUSDT,-0.17927147348851388,0.3291482472169074,-0.2657087905190675,0.5098039215686274,0.7106510155004006,51,-1792.7147348851388
AXLUSDT,-0.18287538530816222,0.2890264618720166,-0.36659408919393416,0.5,0.5419441626929712,50,-1828.753853081622
WIFUSDT,-0.1841769571451612,0.23329365022490553,-0.47744595081103497,0.5208333333333334,0.5461717719412658,48,-1841.769571451612
DASHUSDT,-0.18709585987457408,0.24034163588764657,-0.4827775009846957,0.46153846153846156,0.4790401986047702,52,-1870.9585987457408
STOUSDT,-0.19007035313491608,0.45292000375945235,-0.14723128461164142,0.68,0.7762901878174255,50,-1900.7035313491608
DYDXUSDT,-0.206987105016586,0.27120786460558965,-0.5505363103921719,0.47368421052631576,0.5688654897714326,57,-2069.8710501658597
ORDIUSDT,-0.20807400792958639,0.31696726285408505,-0.3111389150618218,0.4782608695652174,0.45924378990834425,46,-2080.740079295864
ZENUSDT,-0.2106256473476283,0.2858563688009818,-0.6276151383361055,0.5625,0.47348880040347047,48,-2106.2564734762827
SUPERUSDT,-0.22266470155685653,0.28745840094043085,-0.4817370044494078,0.47368421052631576,0.5176536204244178,57,-2226.647015568565
ENAUSDT,-0.22399261288576036,0.2910247724651479,-0.601636419530629,0.5555555555555556,0.4973558960337579,54,-2239.9261288576035
MOVRUSDT,-0.22442258160534911,0.3006773879043093,-0.5331864484189164,0.639344262295082,0.574823405321048,61,-2244.225816053491
AAVEUSDT,-0.2253348277489762,0.26445000130474616,-0.6794430198584551,0.58,0.5182428831799899,50,-2253.348277489762
NEWTUSDT,-0.22624037689126703,0.26291846254126855,-0.6534847377531388,0.45652173913043476,0.4203932089753727,46,-2262.4037689126703
PORTALUSDT,-0.23301879653251695,0.31681744271045365,-0.3997066142851581,0.5625,0.4311096432634939,48,-2330.1879653251694
APTUSDT,-0.24047725678534143,0.28601634180177293,-0.7482465882588385,0.43478260869565216,0.40614851301912835,46,-2404.7725678534143
SAGAUSDT,-0.24374405281422168,0.2830411268348309,-0.5248656886540548,0.4915254237288136,0.5448761705874693,59,-2437.440528142217
SEIUSDT,-0.24842520900861842,0.29237761721453814,-0.9070185611472251,0.49056603773584906,0.35784634824375156,53,-2484.252090086184
STRKUSDT,-0.2521979801627656,0.28456165692109736,-0.8832974860239654,0.4318181818181818,0.3514068379173459,44,-2521.9798016276563
IDUSDT,-0.26292630242859794,0.29635013595747284,-0.8806105550338232,0.4074074074074074,0.2977992074554663,54,-2629.263024285979
EDUUSDT,-0.26468698812768415,0.31006855901411035,-0.6101153013645068,0.5098039215686274,0.476557534202767,51,-2646.8698812768416
BIOUSDT,-0.27728890012086416,0.37817383749470806,-0.5170584783670831,0.5434782608695652,0.5025909767489103,46,-2772.8890012086417
0GUSDT,-0.2807822741954872,0.3449206843043193,-0.6453916631872623,0.48936170212765956,0.3877683507963254,47,-2807.822741954872
WLDUSDT,-0.29048440934893166,0.32310408095471455,-0.8377900700591508,0.4878048780487805,0.3564227770393864,41,-2904.8440934893165
EULUSDT,-0.2951908954655649,0.3557972552400266,-0.5344684067663563,0.5384615384615384,0.46701648438055404,52,-2951.908954655649
GIGGLEUSDT,-0.3116163519177422,0.34951515201991096,-0.6535605414016655,0.4666666666666667,0.3696766513968189,45,-3116.1635191774217
TRUUSDT,-0.35404565594972887,0.4257356991046673,-0.32792088745637543,0.2982456140350877,0.3566014853110307,57,-3540.4565594972887
DENTUSDT,-0.42924108173668285,0.4832115158292079,-0.7137512966337175,0.48,0.2919951227383372,50,-4292.410817366828
